STATE_UT,DISTRICT,BLOCK,VILLAGE,LATITUDE,LONGITUDE,Date,DTWL
Andhra Pradesh,Parvathipuram Manyam,Salur,Thonam,18.64771,83.13172,2023-05-01,21.36
Andhra Pradesh,Parvathipuram Manyam,Seethampeta,Haddubangi,18.732,83.8257,2024-05-10,6.25
Andhra Pradesh,Parvathipuram Manyam,Seethampeta,Haddubangi,18.732,83.8257,2023-05-01,4.2
Andhra Pradesh,Parvathipuram Manyam,Seethampeta,Haddubangi,18.732,83.8257,2022-05-01,3.92
Andhra Pradesh,Parvathipuram Manyam,Seethampeta,Haddubangi,18.732,83.8257,2019-05-01,3.52
Andhra Pradesh,Parvathipuram Manyam,Seethampeta,Haddubangi,18.732,83.8257,2018-05-01,3.25
Andhra Pradesh,Parvathipuram Manyam,Seethampeta,Haddubangi,18.732,83.8257,2017-05-01,3.8
Andhra Pradesh,Parvathipuram Manyam,Seethampeta,Haddubangi,18.732,83.8257,2016-05-01,4.3
Andhra Pradesh,Parvathipuram Manyam,Seethampeta,Sitampeta,18.69251,83.81716,2024-05-10,7.4
Andhra Pradesh,Parvathipuram Manyam,Seethampeta,Sitampeta,18.69251,83.81716,2023-05-01,10.3
Andhra Pradesh,Parvathipuram Manyam,Seethampeta,Sitampeta,18.69251,83.81716,2022-05-01,6.76
Andhra Pradesh,Parvathipuram Manyam,Seethampeta,Sitampeta,18.69251,83.81716,2019-05-01,2.82
Andhra Pradesh,Parvathipuram Manyam,Seethampeta,Sitampeta,18.69251,83.81716,2018-05-01,1.87
Andhra Pradesh,Parvathipuram Manyam,Seethampeta,Sitampeta,18.69251,83.81716,2017-05-01,4.86
Andhra Pradesh,Parvathipuram Manyam,Seethampeta,Sitampeta,18.69251,83.81716,2016-05-01,3.87
Andhra Pradesh,Parvathipuram Manyam,Seethampeta,Sitampeta,18.69251,83.81716,2015-05-01,4.2
Andhra Pradesh,Parvathipuram Manyam,Seethampeta,Sitampeta,18.69251,83.81716,2014-05-01,2.0
Andhra Pradesh,Parvathipuram Manyam,Seethanagaram,Appayyapet,18.67715,83.37247,2024-05-10,5.9
Andhra Pradesh,Parvathipuram Manyam,Seethanagaram,Appayyapet,18.67676,83.37357,2024-05-10,6.03
Andhra Pradesh,Parvathipuram Manyam,Seethanagaram,Appayyapet,18.67715,83.37247,2023-05-01,6.15
Andhra Pradesh,Parvathipuram Manyam,Seethanagaram,Appayyapet,18.67676,83.37357,2023-05-01,4.87
Andhra Pradesh,Parvathipuram Manyam,Seethanagaram,Appayyapet,18.67715,83.37247,2022-05-01,4.42
Andhra Pradesh,Parvathipuram Manyam,Seethanagaram,Appayyapet,18.67715,83.37247,2019-05-01,5.9
Andhra Pradesh,Parvathipuram Manyam,Seethanagaram,Appayyapet,18.67715,83.37247,2018-05-01,2.38
Andhra Pradesh,Parvathipuram Manyam,Seethanagaram,Appayyapet,18.67715,83.37247,2017-05-01,4.88
Andhra Pradesh,Parvathipuram Manyam,Seethanagaram,Appayyapet,18.67715,83.37247,2016-05-01,3.52
Andhra Pradesh,Parvathipuram Manyam,Seethanagaram,Appayyapet,18.67715,83.37247,2015-05-01,2.5
Andhra Pradesh,Parvathipuram Manyam,Seethanagaram,Appayyapet,18.67715,83.37247,2014-05-01,2.83
Andhra Pradesh,Parvathipuram Manyam,Seethanagaram,Maripivalasa,18.71808,83.38151,2024-05-10,7.95
Andhra Pradesh,Parvathipuram Manyam,Seethanagaram,Maripivalasa,18.71808,83.38151,2022-05-01,4.47
Andhra Pradesh,Parvathipuram Manyam,Seethanagaram,Maripivalasa,18.71808,83.38151,2019-05-01,7.33
Andhra Pradesh,Parvathipuram Manyam,Seethanagaram,Maripivalasa,18.71808,83.38151,2018-05-01,6.2
Andhra Pradesh,Parvathipuram Manyam,Seethanagaram,Maripivalasa,18.71808,83.38151,2017-05-01,6.4
Andhra Pradesh,Parvathipuram Manyam,Seethanagaram,Maripivalasa,18.71808,83.38151,2016-05-01,5.43
Andhra Pradesh,Parvathipuram Manyam,Veeraghattam,Veeraghattam,18.68731,83.61234,2024-05-10,5.5
Andhra Pradesh,Parvathipuram Manyam,Veeraghattam,Veeraghattam,18.68654,83.61533,2024-05-10,2.93
Andhra Pradesh,Parvathipuram Manyam,Veeraghattam,Veeraghattam,18.68731,83.61234,2023-05-01,8.2
Andhra Pradesh,Parvathipuram Manyam,Veeraghattam,Veeraghattam,18.68654,83.61533,2023-05-01,1.91
Andhra Pradesh,Parvathipuram Manyam,Veeraghattam,Veeraghattam,18.68731,83.61234,2022-05-01,6.02
Andhra Pradesh,Parvathipuram Manyam,Veeraghattam,Veeraghattam,18.68654,83.61533,2022-05-01,2.51
Andhra Pradesh,Parvathipuram Manyam,Veeraghattam,Veeraghattam,18.68731,83.61234,2019-05-01,2.75
Andhra Pradesh,Parvathipuram Manyam,Veeraghattam,Veeraghattam,18.68731,83.61234,2018-05-01,4.15
Andhra Pradesh,Parvathipuram Manyam,Veeraghattam,Veeraghattam,18.68731,83.61234,2017-05-01,4.9
Andhra Pradesh,Parvathipuram Manyam,Veeraghattam,Veeraghattam,18.68654,83.61533,2017-05-01,2.19
Andhra Pradesh,Parvathipuram Manyam,Veeraghattam,Veeraghattam,18.68731,83.61234,2016-05-01,4.8
Andhra Pradesh,Parvathipuram Manyam,Veeraghattam,Veeraghattam,18.68654,83.61533,2016-05-01,1.5
Andhra Pradesh,Parvathipuram Manyam,Veeraghattam,Veeraghattam,18.68654,83.61533,2015-05-01,1.26
Andhra Pradesh,Parvathipuram Manyam,Veeraghattam,Veeraghattam,18.68654,83.61533,2014-05-01,0.41
Andhra Pradesh,Prakasam,Ardhaveedu,Bogolu,15.59224,79.03234,2024-05-10,14.26
Andhra Pradesh,Prakasam,Ardhaveedu,Bogolu,15.59224,79.03234,2023-05-01,5.3
Andhra Pradesh,Prakasam,Ardhaveedu,Bogulu,15.6192,79.0065,2024-05-10,21.71
Andhra Pradesh,Prakasam,Ardhaveedu,Bollupalli,15.7037,78.9343,2024-05-10,27.39
Andhra Pradesh,Prakasam,Ardhaveedu,Bollupalli,15.7037,78.9343,2023-05-01,7.99
Andhra Pradesh,Prakasam,Ardhaveedu,C.Donakonda,15.6658,79.0002,2023-05-01,13.28
Andhra Pradesh,Prakasam,Ardhaveedu,C.Donakonda,15.6658,79.0002,2023-05-01,13.04
Andhra Pradesh,Prakasam,Ardhaveedu,Kakarla,15.6463,79.1144,2023-05-01,13.09
Andhra Pradesh,Prakasam,Ardhaveedu,Kakarla,15.6463,79.1144,2022-05-01,15.8
Andhra Pradesh,Prakasam,Ardhaveedu,Maguturu,15.6913,79.0833,2023-05-01,12.57
Andhra Pradesh,Prakasam,Ardhaveedu,Velagalapaya,15.7704,78.9338,2024-05-10,43.02
Andhra Pradesh,Prakasam,Ardhaveedu,Velagalapaya,15.7704,78.9338,2023-05-01,16.49
Andhra Pradesh,Prakasam,Ardhaveedu,Velagalapaya,15.7704,78.9338,2022-05-01,19.84
Andhra Pradesh,Prakasam,Bestavaripeta,Bestavaripeta,15.5537,79.1088,2024-05-10,8.25
Andhra Pradesh,Prakasam,Bestavaripeta,Bestavaripeta,15.54279,79.10865,2024-05-10,12.45
Andhra Pradesh,Prakasam,Bestavaripeta,Bestavaripeta,15.5537,79.1088,2023-05-01,6.24
Andhra Pradesh,Prakasam,Bestavaripeta,Bestavaripeta,15.54279,79.10865,2023-05-01,6.24
Andhra Pradesh,Prakasam,Bestavaripeta,Bestavaripeta,15.5537,79.1088,2022-05-01,5.49
Andhra Pradesh,Prakasam,Bestavaripeta,Mokshagundam,15.4514,79.07,2024-05-10,3.98
Andhra Pradesh,Prakasam Bestavaripeta,Pachala,Venkatapuram,15.3997,79.1276,2024-05-10,33.98
Andhra Pradesh,Prakasam Bestavaripeta,Pachala,Venkatapuram,15.3997,79.1276,2023-05-01,13.14
Andhra Pradesh,Prakasam,Bestavaripeta,Singarapalle,15.3553,79.1258,2023-05-01,4.79
Andhra Pradesh,Prakasam,Bestavaripeta,Singarapalle,15.3553,79.1258,2022-05-01,4.85
Andhra Pradesh,Prakasam,Bestavaripeta,Somavaripeta,15.5579,79.107,2023-05-01,5.86
Andhra Pradesh,Prakasam,Bestavaripeta,Somavaripeta,15.5579,79.107,2022-05-01,4.73
Andhra Pradesh,Prakasam,Bestavaripeta,Somavaripeta,15.5579,79.107,2019-05-01,6.9
Andhra Pradesh,Prakasam,Bestavaripeta,Somavaripeta,15.5579,79.107,2018-05-01,6.9
Andhra Pradesh,Prakasam,Bestavaripeta,Somavaripeta,15.5579,79.107,2017-05-01,6.9
Andhra Pradesh,Prakasam,Bestavaripeta,Somavaripeta,15.5579,79.107,2016-05-01,6.9
Andhra Pradesh,Prakasam,Bestavaripeta,Somavaripeta,15.5579,79.107,2015-05-01,6.2
Andhra Pradesh,Prakasam,Bestavaripeta,Somavaripeta,15.5579,79.107,2014-05-01,5.51
Andhra Pradesh,Prakasam Chandra Sekhara,PuramC.S.,Puram,15.1831,79.2747,2024-05-10,12.2
Andhra Pradesh,Prakasam Chandra Sekhara,PuramC.S.,Puram,15.1831,79.2747,2023-05-01,0.96
Andhra Pradesh,Prakasam Chandra Sekhara,PuramC.S.,Puram,15.1831,79.2747,2022-05-01,0.85
Andhra Pradesh,Prakasam Chandra Sekhara,PuramC.S.,Puram,15.1831,79.2747,2019-05-01,9.4
Andhra Pradesh,Prakasam Chandra Sekhara,PuramC.S.,Puram,15.1831,79.2747,2018-05-01,12.15
Andhra Pradesh,Prakasam Chandra Sekhara,PuramC.S.,Puram,15.1831,79.2747,2017-05-01,12.15
Andhra Pradesh,Prakasam Chandra Sekhara,PuramC.S.,Puram,15.1831,79.2747,2016-05-01,12.15
Andhra Pradesh,Prakasam Chandra Sekhara,PuramC.S.,Puram,15.1831,79.2747,2015-05-01,5.88
Andhra Pradesh,Prakasam Chandra Sekhara,PuramC.S.,Puram,15.1831,79.2747,2014-05-01,7.35
Andhra Pradesh,Prakasam Chandra Sekhara,PuramP,Gogulapalle,15.26,79.3247,2024-05-10,8.24
Andhra Pradesh,Prakasam Chandra Sekhara,PuramP,Gogulapalle,15.26,79.3247,2023-05-01,5.27
Andhra Pradesh,Prakasam Chandra Sekhara,PuramP,Gogulapalle,15.26,79.3247,2022-05-01,5.87
Andhra Pradesh,Prakasam,Chimakurthi,Cheemakurti,15.5778,79.8706,2024-05-10,10.74
Andhra Pradesh,Prakasam,Chimakurthi,Cheemakurti,15.5778,79.8706,2023-05-01,4.39
Andhra Pradesh,Prakasam,Chimakurthi,Cheemakurti,15.5778,79.8706,2022-05-01,4.85
Andhra Pradesh,Prakasam,Chimakurthi,Chimakurti,15.58835,79.84234,2024-05-10,3.02
Andhra Pradesh,Prakasam,Chimakurthi,Chimakurti,15.58835,79.84234,2023-05-01,5.04
Andhra Pradesh,Prakasam,Chimakurthi,Chimakurti,15.58835,79.84234,2022-05-01,3.2
Andhra Pradesh,Prakasam,Chimakurthi,Chimakurti,15.58835,79.84234,2019-05-01,7.52
Andhra Pradesh,Prakasam,Chimakurthi,Chimakurti,15.58835,79.84234,2018-05-01,3.55
Andhra Pradesh,Prakasam,Chimakurthi,Chimakurti,15.58835,79.84234,2017-05-01,5.81
Andhra Pradesh,Prakasam,Chimakurthi,Chimakurti,15.58835,79.84234,2016-05-01,3.23
Andhra Pradesh,Prakasam,Chimakurthi,Chimakurti,15.58835,79.84234,2015-05-01,3.3
Andhra Pradesh,Prakasam,Chimakurthi,Pallamalli,15.6496,79.9044,2024-05-10,10.27
Andhra Pradesh,Prakasam,Chimakurthi,Pallamalli,15.6496,79.9044,2023-05-01,3.96
Andhra Pradesh,Prakasam,Chimakurthi,Pallamalli,15.6496,79.9044,2022-05-01,5.39
Andhra Pradesh,Prakasam Chimakurthi R,L,Puram,15.5921,79.8216,2024-05-10,7.39
Andhra Pradesh,Prakasam Cumbum,Chinna,Cumubum,15.5572,79.0814,2024-05-10,12.62
Andhra Pradesh,Prakasam Cumbum,Chinna,Cumubum,15.5572,79.0814,2023-05-01,3.79
Andhra Pradesh,Prakasam,Cumbum,Kandulapuram,15.35498,79.08294,2024-05-10,16.17
Andhra Pradesh,Prakasam,Cumbum,Kandulapuram,15.35498,79.08294,2023-05-01,8.91
Andhra Pradesh,Prakasam,Cumbum,Porumamilapalli,15.5622,79.0881,2023-05-01,2.15
Andhra Pradesh,Prakasam,Cumbum,Porumamilapalli,15.5622,79.0881,2022-05-01,2.0
Andhra Pradesh,Prakasam,Cumbum,Porumamilapalli,15.5622,79.0881,2019-05-01,6.95
Andhra Pradesh,Prakasam,Cumbum,Porumamilapalli,15.5622,79.0881,2018-05-01,6.95
Andhra Pradesh,Prakasam,Cumbum,Porumamilapalli,15.5622,79.0881,2017-05-01,6.95
Andhra Pradesh,Prakasam,Cumbum,Porumamilapalli,15.5622,79.0881,2016-05-01,6.95
Andhra Pradesh,Prakasam,Cumbum,Porumamilapalli,15.5622,79.0881,2015-05-01,6.95
Andhra Pradesh,Prakasam,Cumbum,Porumamilapalli,15.5622,79.0881,2014-05-01,3.44
Andhra Pradesh,Prakasam,Cumbum,Ravipadu,15.5739,79.153,2024-05-10,17.22
Andhra Pradesh,Prakasam,Cumbum,Ravipadu,15.5739,79.153,2023-05-01,6.71
Andhra Pradesh,Prakasam,Cumbum,Ravipadu,15.5739,79.153,2022-05-01,7.5
Andhra Pradesh,Prakasam,Cumbum,Turumella,15.5228,78.9861,2024-05-10,5.02
Andhra Pradesh,Prakasam,Cumbum,Turumella,15.5228,78.9861,2023-05-01,3.58
Andhra Pradesh,Prakasam,Cumbum,Turumella,15.5228,78.9861,2022-05-01,2.18
Andhra Pradesh,Prakasam,Cumbum,Turumella,15.5228,78.9861,2020-05-01,7.9
Andhra Pradesh,Prakasam,Cumbum,Turumella,15.5228,78.9861,2019-05-01,10.75
Andhra Pradesh,Prakasam,Cumbum,Turumella,15.5228,78.9861,2018-05-01,7.27
Andhra Pradesh,Prakasam,Cumbum,Turumella,15.5228,78.9861,2017-05-01,6.22
Andhra Pradesh,Prakasam,Cumbum,Turumella,15.5228,78.9861,2016-05-01,11.37
Andhra Pradesh,Prakasam,Cumbum,Turumella,15.5228,78.9861,2015-05-01,7.02
Andhra Pradesh,Prakasam,Cumbum,Turumella,15.5228,78.9861,2014-05-01,5.77
Andhra Pradesh,Prakasam,Cumbum,Yerrabalem,15.5606,79.0154,2024-05-10,13.61
Andhra Pradesh,Prakasam,Cumbum,Yerrabalem,15.5606,79.0154,2023-05-01,7.37
Andhra Pradesh,Prakasam,Cumbum,Yerrabalem,15.5606,79.0154,2023-05-01,7.14
Andhra Pradesh,Prakasam Darsi,Botla,Palem,15.73409,79.78029,2024-05-10,6.48
Andhra Pradesh,Prakasam Darsi,Botla,Palem,15.73409,79.78029,2023-05-01,4.84
Andhra Pradesh,Prakasam Darsi,Botla,Palem,15.73409,79.78029,2022-05-01,5.8
Andhra Pradesh,Prakasam,Darsi,Darsi,15.7625,79.6767,2024-05-10,5.74
Andhra Pradesh,Prakasam,Darsi,Darsi,15.7714,79.6817,2023-05-01,3.34
Andhra Pradesh,Prakasam,Darsi,Darsi,15.7625,79.6767,2023-05-01,5.62
Andhra Pradesh,Prakasam,Darsi,Darsi,15.7714,79.6817,2022-05-01,3.92
Andhra Pradesh,Prakasam,Darsi,Darsi,15.7625,79.6767,2022-05-01,3.77
Andhra Pradesh,Prakasam,Darsi,Darsi,15.7714,79.6817,2019-05-01,7.12
Andhra Pradesh,Prakasam,Darsi,Darsi,15.7625,79.6767,2019-05-01,5.27
Andhra Pradesh,Prakasam,Darsi,Darsi,15.7625,79.6767,2018-05-01,5.53
Andhra Pradesh,Prakasam,Darsi,Darsi,15.7714,79.6817,2017-05-01,5.95
Andhra Pradesh,Prakasam,Darsi,Darsi,15.7625,79.6767,2017-05-01,5.75
Andhra Pradesh,Prakasam,Darsi,Darsi,15.7714,79.6817,2016-05-01,6.82
Andhra Pradesh,Prakasam,Darsi,Darsi,15.7625,79.6767,2016-05-01,5.94
Andhra Pradesh,Prakasam,Darsi,Darsi,15.7714,79.6817,2015-05-01,3.91
Andhra Pradesh,Prakasam,Darsi,Darsi,15.7625,79.6767,2015-05-01,4.04
Andhra Pradesh,Prakasam,Darsi,Darsi,15.7714,79.6817,2014-05-01,3.56
Andhra Pradesh,Prakasam,Darsi,Darsi,15.7625,79.6767,2014-05-01,3.97
Andhra Pradesh,Prakasam,Donakonda,Donakonda,15.831,79.4872,2023-05-01,4.82
Andhra Pradesh,Prakasam,Donakonda,Donakonda,15.831,79.4872,2022-05-01,6.69
Andhra Pradesh,Prakasam,Donakonda,Donakonda,15.831,79.4872,2019-05-01,12.15
Andhra Pradesh,Prakasam,Donakonda,Donakonda,15.831,79.4872,2018-05-01,12.15
Andhra Pradesh,Prakasam,Donakonda,Donakonda,15.831,79.4872,2017-05-01,12.15
Andhra Pradesh,Prakasam,Donakonda,Donakonda,15.831,79.4872,2016-05-01,12.15
Andhra Pradesh,Prakasam,Donakonda,Donakonda,15.831,79.4872,2015-05-01,5.97
Andhra Pradesh,Prakasam,Donakonda,Donakonda,15.831,79.4872,2014-05-01,3.72
Andhra Pradesh,Prakasam Donakonda,P,Venkatapuram,15.7625,79.4762,2024-05-10,27.37
Andhra Pradesh,Prakasam Donakonda,P,Venkatapuram,15.7625,79.4762,2023-05-01,28.48
Andhra Pradesh,Prakasam Donakonda,P,Venkatapuram,15.7625,79.4762,2022-05-01,18.95
Andhra Pradesh,Prakasam,Donakonda,Rudrasamudram,15.8375,79.3969,2024-05-10,25.34
Andhra Pradesh,Prakasam,Donakonda,Rudrasamudram,15.8375,79.3969,2023-05-01,18.26
Andhra Pradesh,Prakasam,Donakonda,Rudrasamudram,15.8375,79.3969,2022-05-01,19.9
Andhra Pradesh,Prakasam,Dornala,Hasnabad,15.8934,79.1243,2024-05-10,20.41
Andhra Pradesh,Prakasam,Dornala,Hasnabad,15.8934,79.1243,2023-05-01,19.78
Andhra Pradesh,Prakasam,Dornala,Y.Cherlopalle,15.9142,78.9755,2024-05-10,20.17
Andhra Pradesh,Prakasam,Dornala,Y.Cherlopalle,15.8779,78.9589,2024-05-10,21.72
Andhra Pradesh,Prakasam,Dornala,Y.Cherlopalle,15.9142,78.9755,2023-05-01,10.21
Andhra Pradesh,Prakasam,Dornala,Y.Cherlopalle,15.8779,78.9589,2023-05-01,10.83
Andhra Pradesh,Prakasam,Dornala,Y.Cherlopalle,15.8779,78.9589,2023-05-01,25.37
Andhra Pradesh,Prakasam,Dornala,Y.Cherlopalle,15.8779,78.9589,2022-05-01,31.27
Andhra Pradesh,Prakasam,Giddaluru,Chettireddypalle,15.3575,78.9091,2024-05-10,31.47
Andhra Pradesh,Prakasam,Giddaluru,Chettireddypalle,15.3575,78.9091,2023-05-01,16.85
Andhra Pradesh,Prakasam,Giddaluru,Kommunuru,15.2982,78.9123,2024-05-10,50.1
Andhra Pradesh,Prakasam,Giddaluru,Kommunuru,15.2982,78.9123,2024-05-10,50.1
Andhra Pradesh,Prakasam,Giddaluru,Kommunuru,15.2982,78.9123,2023-05-01,42.33
Andhra Pradesh,Prakasam,Giddaluru,Kommunuru,15.2982,78.9123,2023-05-01,42.36
Andhra Pradesh,Prakasam,Giddaluru,Mundlapadu,15.3422,78.9035,2024-05-10,50.1
Andhra Pradesh,Prakasam,Giddaluru,Narava,15.3539,78.9582,2024-05-10,31.3
Andhra Pradesh,Prakasam,Giddaluru,Narava,15.3539,78.9582,2024-05-10,30.83
Andhra Pradesh,Prakasam,Giddaluru,Narava,15.3539,78.9582,2023-05-01,16.22
Andhra Pradesh,Prakasam,Giddaluru,Narava,15.3539,78.9582,2023-05-01,15.76
Andhra Pradesh,Prakasam,Giddaluru,P.K.Palli,15.21223,78.57076,2024-05-10,9.87
Andhra Pradesh,Prakasam,Giddaluru,P.K.Palli,15.21223,78.57076,2023-05-01,8.0
Andhra Pradesh,Prakasam Giddaluru,Thripura,Puram,15.22353,78.5901,2024-05-10,16.26
Andhra Pradesh,Prakasam Giddaluru,Thripura,Puram,15.22353,78.5901,2023-05-01,0.01
Andhra Pradesh,Prakasam,Giddaluru,Uyyalavada,15.2133,78.8953,2024-05-10,50.1
Andhra Pradesh,Prakasam,Giddaluru,Uyyalavada,15.2133,78.8953,2023-05-01,8.95
Andhra Pradesh,Prakasam Hanumanthuni,Padu,Nandanavanam,15.4669,79.2733,2024-05-10,10.94
Andhra Pradesh,Prakasam Hanumanthuni,Padu,Nandanavanam,15.4669,79.2733,2023-05-01,4.55
Andhra Pradesh,Prakasam Hanumanthuni,Padu,Nandanavanam,15.4669,79.2733,2022-05-01,4.7
Andhra Pradesh,Prakasam Hanumanthuni,Padu,Thimmareddypalli,15.4839,79.3696,2024-05-10,12.76
Andhra Pradesh,Prakasam Hanumanthuni,Padu,Thimmareddypalli,15.4839,79.3696,2023-05-01,8.06
Andhra Pradesh,Prakasam Hanumanthuni,Padu,Thimmareddypalli,15.4839,79.3696,2022-05-01,9.8
Andhra Pradesh,Prakasam,Kanigiri,Kanigiri,15.41244,79.48442,2024-05-10,25.37
Andhra Pradesh,Prakasam,Kanigiri,Kanigiri,15.41244,79.48442,2023-05-01,11.65
Andhra Pradesh,Prakasam,Kanigiri,Kanigiri,15.41244,79.48442,2022-05-01,18.9
Andhra Pradesh,Prakasam,Kanigiri,Kanigiri,15.41244,79.48442,2019-05-01,33.0
Andhra Pradesh,Prakasam,Kanigiri,Kanigiri,15.41244,79.48442,2018-05-01,12.72
Andhra Pradesh,Prakasam,Kanigiri,Kanigiri,15.41244,79.48442,2017-05-01,10.71
Andhra Pradesh,Prakasam,Kanigiri,Kanigiri,15.41244,79.48442,2016-05-01,12.82
Andhra Pradesh,Prakasam,Kanigiri,Kanigiri,15.41244,79.48442,2015-05-01,11.58
Andhra Pradesh,Prakasam,Kanigiri,Kanigiri,15.41244,79.48442,2014-05-01,7.75
Andhra Pradesh,Prakasam,Kanigiri,Nandinamarela,15.4833,79.5175,2024-05-10,19.57
Andhra Pradesh,Prakasam,Kanigiri,Nandinamarela,15.4833,79.5175,2023-05-01,10.53
Andhra Pradesh,Prakasam,Kanigiri,Nandinamarela,15.4833,79.5175,2022-05-01,18.1
Andhra Pradesh,Prakasam,Komarolu,Daddawada,15.37462,79.03112,2024-05-10,5.11
Andhra Pradesh,Prakasam,Komarolu,Daddawada,15.37462,79.03112,2023-05-01,7.8
Andhra Pradesh,Prakasam,Komarolu,Rajupalem,15.9858,79.4417,2024-05-10,20.02
Andhra Pradesh,Prakasam,Komarolu,Rajupalem,15.9858,79.4417,2023-05-01,4.88
Andhra Pradesh,Prakasam,Komarolu,Rajupalem,15.9858,79.4417,2022-05-01,4.4
Andhra Pradesh,Prakasam,Komarolu,Rajupalem,15.9858,79.4417,2019-05-01,5.98
Andhra Pradesh,Prakasam,Komarolu,Rajupalem,15.9858,79.4417,2018-05-01,5.56
Andhra Pradesh,Prakasam,Komarolu,Rajupalem,15.9858,79.4417,2017-05-01,6.22
Andhra Pradesh,Prakasam,Komarolu,Rajupalem,15.9858,79.4417,2016-05-01,0.7
Andhra Pradesh,Prakasam,Komarolu,Rajupalem,15.9858,79.4417,2015-05-01,4.77
Andhra Pradesh,Prakasam,Komarolu,Rajupalem,15.9858,79.4417,2014-05-01,4.48
Andhra Pradesh,Prakasam Komarolu,Ramavari,Palli,15.2604,78.9554,2024-05-10,31.64
Andhra Pradesh,Prakasam Komarolu,Ramavari,Palli,15.2604,78.9554,2023-05-01,16.69
Andhra Pradesh,Prakasam,Komarolu,Suryavaripalli,15.2646,78.9694,2024-05-10,17.98
Andhra Pradesh,Prakasam,Komarolu,Suryavaripalli,15.2646,78.9694,2023-05-01,7.11
Andhra Pradesh,Prakasam,Komarolu,Suryavaripalli,15.2646,78.9694,2022-05-01,6.35
Andhra Pradesh,Prakasam,Konakanamittla,Chinnarikatla,15.5738,79.5328,2023-05-01,10.96
Andhra Pradesh,Prakasam,Konakanamittla,Chinnarikatla,15.5738,79.5328,2022-05-01,19.9
Andhra Pradesh,Prakasam,Konakanamittla,Choutapalli,15.6642,79.4377,2024-05-10,18.34
Andhra Pradesh,Prakasam,Konakanamittla,Choutapalli,15.6642,79.4377,2023-05-01,12.46
Andhra Pradesh,Prakasam,Konakanamittla,Choutapalli,15.6642,79.4377,2022-05-01,12.8
Andhra Pradesh,Prakasam,Konakanamittla,Gotlagattu,15.5537,79.4292,2024-05-10,13.79
Andhra Pradesh,Prakasam,Konakanamittla,Gotlagattu,15.5537,79.4292,2023-05-01,7.59
Andhra Pradesh,Prakasam,Konakanamittla,Gotlagattu,15.5537,79.4292,2022-05-01,9.5
Andhra Pradesh,Prakasam,Kondapi,Kondepi,15.4133,79.8681,2024-05-10,7.71
Andhra Pradesh,Prakasam,Kondapi,Kondepi,15.4133,79.8681,2023-05-01,8.22
Andhra Pradesh,Prakasam,Kondapi,Kondepi,15.4133,79.8681,2022-05-01,9.84
Andhra Pradesh,Prakasam Kotha,Patnam,Motumala,15.4761,80.1833,2024-05-10,4.09
Andhra Pradesh,Prakasam Kotha,Patnam,Motumala,15.4761,80.1833,2023-05-01,3.26
Andhra Pradesh,Prakasam Kotha,Patnam,Motumala,15.4761,80.1833,2022-05-01,2.33
Andhra Pradesh,Prakasam,Kurichedu,Kurichedu,15.8975,79.58,2024-05-10,6.51
Andhra Pradesh,Prakasam,Kurichedu,Kurichedu,15.8975,79.58,2023-05-01,3.25
Andhra Pradesh,Prakasam,Kurichedu,Kurichedu,15.8975,79.58,2022-05-01,2.8
Andhra Pradesh,Prakasam,Kurichedu,Vengaiahpalem,15.9236,79.5942,2024-05-10,4.49
Andhra Pradesh,Prakasam,Kurichedu,Vengaiahpalem,15.9236,79.5942,2023-05-01,3.71
Andhra Pradesh,Prakasam,Kurichedu,Vengaiahpalem,15.9236,79.5942,2022-05-01,3.1
Andhra Pradesh,Prakasam,Kurichedu,Vengaiahpalem,15.9236,79.5942,2020-05-01,3.53
Andhra Pradesh,Prakasam,Kurichedu,Vengaiahpalem,15.9236,79.5942,2019-05-01,5.18
Andhra Pradesh,Prakasam,Kurichedu,Vengaiahpalem,15.9236,79.5942,2018-05-01,4.84
Andhra Pradesh,Prakasam,Kurichedu,Vengaiahpalem,15.9236,79.5942,2017-05-01,5.9
Andhra Pradesh,Prakasam,Kurichedu,Vengaiahpalem,15.9236,79.5942,2015-05-01,2.94
Andhra Pradesh,Prakasam,Kurichedu,Vengaiahpalem,15.9236,79.5942,2014-05-01,2.87
Andhra Pradesh,Prakasam,Maddipadu,Maddipadu,15.6121,80.0259,2024-05-10,6.45
Andhra Pradesh,Prakasam,Maddipadu,Maddipadu,15.6121,80.0259,2023-05-01,4.73
Andhra Pradesh,Prakasam,Maddipadu,Maddipadu,15.6121,80.0259,2022-05-01,5.3
Andhra Pradesh,Prakasam,Maddipadu,Maddipadu,15.6121,80.0259,2019-05-01,7.0
Andhra Pradesh,Prakasam,Maddipadu,Maddipadu,15.6121,80.0259,2016-05-01,7.0
Andhra Pradesh,Prakasam,Maddipadu,Maddipadu,15.6121,80.0259,2015-05-01,7.0
Andhra Pradesh,Prakasam,Maddipadu,Maddipadu,15.6121,80.0259,2014-05-01,6.15
Andhra Pradesh,Prakasam,Markapur,Gajjalakonda,15.74229,79.39529,2024-05-10,50.1
Andhra Pradesh,Prakasam,Markapur,Gajjalakonda,15.74229,79.39529,2023-05-01,34.65
Andhra Pradesh,Prakasam,Markapur,Gajjalakonda,15.74229,79.39529,2022-05-01,23.65
Andhra Pradesh,Prakasam,Markapur,Idupur,15.7698,79.2849,2024-05-10,14.24
Andhra Pradesh,Prakasam,Markapur,Idupur,15.7698,79.2849,2023-05-01,10.76
